풋살인구,시간대,행정동명
1335.6292,7,서울특별시 강동구 둔촌1동
1026.5029,8,서울특별시 강동구 둔촌1동
899.509,9,서울특별시 강동구 둔촌1동
855.9343,10,서울특별시 강동구 둔촌1동
886.1821,11,서울특별시 강동구 둔촌1동
812.6958,12,서울특별시 강동구 둔촌1동
766.0871,13,서울특별시 강동구 둔촌1동
808.3537,14,서울특별시 강동구 둔촌1동
765.4636,15,서울특별시 강동구 둔촌1동
703.0788,16,서울특별시 강동구 둔촌1동
632.2699,17,서울특별시 강동구 둔촌1동
727.0564,18,서울특별시 강동구 둔촌1동
755.6422,19,서울특별시 강동구 둔촌1동
815.5494,20,서울특별시 강동구 둔촌1동
876.4689,21,서울특별시 강동구 둔촌1동
897.5445,22,서울특별시 강동구 둔촌1동
921.616,23,서울특별시 강동구 둔촌1동
5267.2419,0,서울특별시 강동구 둔촌2동
5357.0832,1,서울특별시 강동구 둔촌2동
5324.2756,2,서울특별시 강동구 둔촌2동
5337.6385,3,서울특별시 강동구 둔촌2동
5385.3403,4,서울특별시 강동구 둔촌2동
5589.3221,5,서울특별시 강동구 둔촌2동
5835.2644,6,서울특별시 강동구 둔촌2동
5931.623,7,서울특별시 강동구 둔촌2동
5409.558,8,서울특별시 강동구 둔촌2동
4907.6801,9,서울특별시 강동구 둔촌2동
4626.2019,10,서울특별시 강동구 둔촌2동
4587.6224,11,서울특별시 강동구 둔촌2동
4525.9162,12,서울특별시 강동구 둔촌2동
4321.9478,13,서울특별시 강동구 둔촌2동
4335.4936,14,서울특별시 강동구 둔촌2동
4495.2629,15,서울특별시 강동구 둔촌2동
4295.9825,16,서울특별시 강동구 둔촌2동
4401.2038,17,서울특별시 강동구 둔촌2동
4499.5484,18,서울특별시 강동구 둔촌2동
4578.72,19,서울특별시 강동구 둔촌2동
4825.3454,20,서울특별시 강동구 둔촌2동
4938.5159,21,서울특별시 강동구 둔촌2동
5199.1012,22,서울특별시 강동구 둔촌2동
5153.375,23,서울특별시 강동구 둔촌2동
4967.9993,0,서울특별시 강동구 명일1동
4770.3322,1,서울특별시 강동구 명일1동
4725.7719,2,서울특별시 강동구 명일1동
4776.0693,3,서울특별시 강동구 명일1동
4694.3337,4,서울특별시 강동구 명일1동
4862.1402,5,서울특별시 강동구 명일1동
4707.0546,6,서울특별시 강동구 명일1동
4374.5888,7,서울특별시 강동구 명일1동
3591.6791,8,서울특별시 강동구 명일1동
3206.4863,9,서울특별시 강동구 명일1동
3055.6957,10,서울특별시 강동구 명일1동
3010.5028,11,서울특별시 강동구 명일1동
2963.3723,12,서울특별시 강동구 명일1동
2954.9841,13,서울특별시 강동구 명일1동
2933.2372,14,서울특별시 강동구 명일1동
3064.1525,15,서울특별시 강동구 명일1동
3287.0345,16,서울특별시 강동구 명일1동
3711.9225,17,서울특별시 강동구 명일1동
4263.1279,18,서울특별시 강동구 명일1동
4928.8719,19,서울특별시 강동구 명일1동
5142.0645,20,서울특별시 강동구 명일1동
5101.3798,21,서울특별시 강동구 명일1동
5323.4262,22,서울특별시 강동구 명일1동
4983.9268,23,서울특별시 강동구 명일1동
2581.694,0,서울특별시 강동구 명일2동
2600.1275,1,서울특별시 강동구 명일2동
2599.5352,2,서울특별시 강동구 명일2동
2565.2716,3,서울특별시 강동구 명일2동
2581.0257,4,서울특별시 강동구 명일2동
2564.1101,5,서울특별시 강동구 명일2동
2531.2363,6,서울특별시 강동구 명일2동
2389.4381,7,서울특별시 강동구 명일2동
2039.7177,8,서울특별시 강동구 명일2동
1929.8116,9,서울특별시 강동구 명일2동
1947.1124,10,서울특별시 강동구 명일2동
1929.123,11,서울특별시 강동구 명일2동
1998.3395,12,서울특별시 강동구 명일2동
1983.1342,13,서울특별시 강동구 명일2동
2051.9031,14,서울특별시 강동구 명일2동
2073.2737,15,서울특별시 강동구 명일2동
2079.5517,16,서울특별시 강동구 명일2동
2080.0667,17,서울특별시 강동구 명일2동
2306.5724,18,서울특별시 강동구 명일2동
2484.8431,19,서울특별시 강동구 명일2동
2542.5112,20,서울특별시 강동구 명일2동
2566.3056,21,서울특별시 강동구 명일2동
2582.2719,22,서울특별시 강동구 명일2동
2650.2672,23,서울특별시 강동구 명일2동
5096.785,0,서울특별시 강동구 성내1동
5117.6788,1,서울특별시 강동구 성내1동
5147.7869,2,서울특별시 강동구 성내1동
5131.9491,3,서울특별시 강동구 성내1동
5152.0737,4,서울특별시 강동구 성내1동
5165.3546,5,서울특별시 강동구 성내1동
4881.2665,6,서울특별시 강동구 성내1동
4825.1171,7,서울특별시 강동구 성내1동
5244.0816,8,서울특별시 강동구 성내1동
5000.0979,9,서울특별시 강동구 성내1동
4925.1556,10,서울특별시 강동구 성내1동
4960.5942,11,서울특별시 강동구 성내1동
5010.4238,12,서울특별시 강동구 성내1동
4942.6664,13,서울특별시 강동구 성내1동
4878.0968,14,서울특별시 강동구 성내1동
4895.859,15,서울특별시 강동구 성내1동
5088.7675,16,서울특별시 강동구 성내1동
5193.0937,17,서울특별시 강동구 성내1동
4823.6236,18,서울특별시 강동구 성내1동
4895.6706,19,서울특별시 강동구 성내1동
4935.1987,20,서울특별시 강동구 성내1동
4897.0107,21,서울특별시 강동구 성내1동
4893.37,22,서울특별시 강동구 성내1동
4845.1843,23,서울특별시 강동구 성내1동
5758.8455,0,서울특별시 강동구 성내2동
5717.7968,1,서울특별시 강동구 성내2동
5811.8543,2,서울특별시 강동구 성내2동
5845.713,3,서울특별시 강동구 성내2동
5769.5625,4,서울특별시 강동구 성내2동
5734.1923,5,서울특별시 강동구 성내2동
5553.2306,6,서울특별시 강동구 성내2동
5141.8641,7,서울특별시 강동구 성내2동
4389.0408,8,서울특별시 강동구 성내2동
4122.2531,9,서울특별시 강동구 성내2동
4097.2382,10,서울특별시 강동구 성내2동
4162.0407,11,서울특별시 강동구 성내2동
4133.4689,12,서울특별시 강동구 성내2동
4080.8091,13,서울특별시 강동구 성내2동
4055.4169,14,서울특별시 강동구 성내2동
4151.1467,15,서울특별시 강동구 성내2동
4244.4073,16,서울특별시 강동구 성내2동
4456.7287,17,서울특별시 강동구 성내2동
4947.4706,18,서울특별시 강동구 성내2동
5308.0942,19,서울특별시 강동구 성내2동
5378.7906,20,서울특별시 강동구 성내2동
5598.419,21,서울특별시 강동구 성내2동
5611.3117,22,서울특별시 강동구 성내2동
5888.3954,23,서울특별시 강동구 성내2동
6620.0376,0,서울특별시 강동구 성내3동
6666.6905,1,서울특별시 강동구 성내3동
6659.44,2,서울특별시 강동구 성내3동
6651.457,3,서울특별시 강동구 성내3동
6650.9915,4,서울특별시 강동구 성내3동
6607.9765,5,서울특별시 강동구 성내3동
6515.7329,6,서울특별시 강동구 성내3동
6186.6498,7,서울특별시 강동구 성내3동
5893.5837,8,서울특별시 강동구 성내3동
5631.2391,9,서울특별시 강동구 성내3동
5663.2987,10,서울특별시 강동구 성내3동
5707.7721,11,서울특별시 강동구 성내3동
5698.1687,12,서울특별시 강동구 성내3동
5610.2068,13,서울특별시 강동구 성내3동
5566.6141,14,서울특별시 강동구 성내3동
5598.1834,15,서울특별시 강동구 성내3동
5597.4505,16,서울특별시 강동구 성내3동
5582.4812,17,서울특별시 강동구 성내3동
6026.5699,18,서울특별시 강동구 성내3동
6237.325,19,서울특별시 강동구 성내3동
6353.9126,20,서울특별시 강동구 성내3동
6257.1147,21,서울특별시 강동구 성내3동
6401.6776,22,서울특별시 강동구 성내3동
6472.654,23,서울특별시 강동구 성내3동
6007.7796,0,서울특별시 강동구 암사1동
6104.1414,1,서울특별시 강동구 암사1동
6182.6924,2,서울특별시 강동구 암사1동
6288.8474,3,서울특별시 강동구 암사1동
6185.5241,4,서울특별시 강동구 암사1동
6080.6887,5,서울특별시 강동구 암사1동
5620.1404,6,서울특별시 강동구 암사1동
5227.4474,7,서울특별시 강동구 암사1동
4516.9594,8,서울특별시 강동구 암사1동
4115.9573,9,서울특별시 강동구 암사1동
3874.272,10,서울특별시 강동구 암사1동
3701.2056,11,서울특별시 강동구 암사1동
3766.2327,12,서울특별시 강동구 암사1동
3651.2672,13,서울특별시 강동구 암사1동
3650.0683,14,서울특별시 강동구 암사1동
3647.6485,15,서울특별시 강동구 암사1동
3737.6737,16,서울특별시 강동구 암사1동
3831.9294,17,서울특별시 강동구 암사1동
4317.2104,18,서울특별시 강동구 암사1동
4775.1118,19,서울특별시 강동구 암사1동
4957.6568,20,서울특별시 강동구 암사1동
5348.9172,21,서울특별시 강동구 암사1동
5635.4065,22,서울특별시 강동구 암사1동
5970.7111,23,서울특별시 강동구 암사1동
3674.3479,0,서울특별시 강동구 암사2동
3676.5627,1,서울특별시 강동구 암사2동
3724.2037,2,서울특별시 강동구 암사2동
3614.2003,3,서울특별시 강동구 암사2동
3732.8719,4,서울특별시 강동구 암사2동
3687.885,5,서울특별시 강동구 암사2동
3684.2909,6,서울특별시 강동구 암사2동
3631.2857,7,서울특별시 강동구 암사2동
2887.6367,8,서울특별시 강동구 암사2동
2526.3829,9,서울특별시 강동구 암사2동
2546.6615,10,서울특별시 강동구 암사2동
2302.2817,11,서울특별시 강동구 암사2동
2183.1064,12,서울특별시 강동구 암사2동
2205.5793,13,서울특별시 강동구 암사2동
2250.5055,14,서울특별시 강동구 암사2동
2253.6583,15,서울특별시 강동구 암사2동
2342.7573,16,서울특별시 강동구 암사2동
2576.1528,17,서울특별시 강동구 암사2동
2901.039,18,서울특별시 강동구 암사2동
3138.6581,19,서울특별시 강동구 암사2동
3135.1942,20,서울특별시 강동구 암사2동
3220.5099,21,서울특별시 강동구 암사2동
3490.0414,22,서울특별시 강동구 암사2동
3593.227,23,서울특별시 강동구 암사2동
3329.0303,0,서울특별시 강동구 암사3동
3395.8004,1,서울특별시 강동구 암사3동
3408.2812,2,서울특별시 강동구 암사3동
3424.8241,3,서울특별시 강동구 암사3동
3413.5589,4,서울특별시 강동구 암사3동
3345.1683,5,서울특별시 강동구 암사3동
3361.0342,6,서울특별시 강동구 암사3동
2980.7001,7,서울특별시 강동구 암사3동
2428.8772,8,서울특별시 강동구 암사3동
2264.2244,9,서울특별시 강동구 암사3동
2155.5009,10,서울특별시 강동구 암사3동
1964.7303,11,서울특별시 강동구 암사3동
1909.0322,12,서울특별시 강동구 암사3동
1882.4512,13,서울특별시 강동구 암사3동
1820.2786,14,서울특별시 강동구 암사3동
1815.1704,15,서울특별시 강동구 암사3동
1899.8738,16,서울특별시 강동구 암사3동
1929.0442,17,서울특별시 강동구 암사3동
2144.3353,18,서울특별시 강동구 암사3동
2462.5296,19,서울특별시 강동구 암사3동
2671.6985,20,서울특별시 강동구 암사3동
2725.5454,21,서울특별시 강동구 암사3동
2899.3507,22,서울특별시 강동구 암사3동
3256.9127,23,서울특별시 강동구 암사3동
7412.973,0,서울특별시 강동구 천호1동
7562.3113,1,서울특별시 강동구 천호1동
7517.1048,2,서울특별시 강동구 천호1동
7684.609,3,서울특별시 강동구 천호1동
7785.0702,4,서울특별시 강동구 천호1동
7410.5339,5,서울특별시 강동구 천호1동
6936.7319,6,서울특별시 강동구 천호1동
6186.8508,7,서울특별시 강동구 천호1동
5380.4116,8,서울특별시 강동구 천호1동
5082.9879,9,서울특별시 강동구 천호1동
4863.7772,10,서울특별시 강동구 천호1동
4516.7269,11,서울특별시 강동구 천호1동
4591.2731,12,서울특별시 강동구 천호1동
4540.4398,13,서울특별시 강동구 천호1동
4652.9121,14,서울특별시 강동구 천호1동
4688.857,15,서울특별시 강동구 천호1동
4789.2528,16,서울특별시 강동구 천호1동
4714.7437,17,서울특별시 강동구 천호1동
4774.8569,18,서울특별시 강동구 천호1동
5248.327,19,서울특별시 강동구 천호1동
5698.2758,20,서울특별시 강동구 천호1동
6100.334,21,서울특별시 강동구 천호1동
6573.0822,22,서울특별시 강동구 천호1동
7033.7614,23,서울특별시 강동구 천호1동
10431.0276,0,서울특별시 강동구 천호2동
10582.1246,1,서울특별시 강동구 천호2동
10620.4975,2,서울특별시 강동구 천호2동
10634.4024,3,서울특별시 강동구 천호2동
10567.487,4,서울특별시 강동구 천호2동
10644.5589,5,서울특별시 강동구 천호2동
10679.5747,6,서울특별시 강동구 천호2동
10302.3771,7,서울특별시 강동구 천호2동
9291.9569,8,서울특별시 강동구 천호2동
8841.7843,9,서울특별시 강동구 천호2동
8629.6585,10,서울특별시 강동구 천호2동
8667.6583,11,서울특별시 강동구 천호2동
8426.9923,12,서울특별시 강동구 천호2동
8637.0815,13,서울특별시 강동구 천호2동
8545.0226,14,서울특별시 강동구 천호2동
8697.2418,15,서울특별시 강동구 천호2동
8836.9616,16,서울특별시 강동구 천호2동
9091.459,17,서울특별시 강동구 천호2동
9610.0744,18,서울특별시 강동구 천호2동
10217.9889,19,서울특별시 강동구 천호2동
10421.7532,20,서울특별시 강동구 천호2동
10751.4214,21,서울특별시 강동구 천호2동
10869.9066,22,서울특별시 강동구 천호2동
10442.5533,23,서울특별시 강동구 천호2동
6960.8531,0,서울특별시 강동구 천호3동
